5.1,-101.2
5.3,-101.1
5.3,-101.1
5.4,-101.1
5.4,-101.0
5.5,-101.0
5.5,-101.0
5.5,-100.9
5.6,-100.9
5.6,-100.9
5.7,-100.9
5.7,-100.8
5.7,-100.8
5.8,-100.8
5.8,-100.7
5.9,-100.7
5.9,-100.7
5.9,-100.7
6.0,-100.6
6.0,-100.6
6.1,-100.6
6.1,-100.5
6.1,-100.5
6.2,-100.5
6.2,-100.5
6.2,-100.4
6.3,-100.4
6.3,-100.4
6.4,-100.3
6.4,-100.3
6.4,-100.3
6.5,-100.3
6.5,-100.2
6.6,-100.2
6.6,-100.2
6.6,-100.2
6.7,-100.1
6.7,-100.1
6.8,-100.1
6.8,-100.0
6.8,-100.0
6.9,-100.0
6.9,-100.0
6.9,-99.9
7.0,-99.9
7.0,-99.9
7.1,-99.8
7.1,-99.8
7.1,-99.8
7.2,-99.8
7.2,-99.7
7.3,-99.7
7.3,-99.7
7.3,-99.6
7.4,-99.6
7.4,-99.6
7.5,-99.6
7.5,-99.5
7.5,-99.5
7.6,-99.5
7.6,-99.4
7.7,-99.4
7.7,-99.4
7.7,-99.4
7.8,-99.3
7.8,-99.3
7.8,-99.3
7.9,-99.2
7.9,-99.2
8.0,-99.2
8.0,-99.2
8.0,-99.1
8.1,-99.1
8.1,-99.1
8.2,-99.0
8.2,-99.0
8.2,-99.0
8.3,-99.0
8.3,-98.9
8.4,-98.9
8.4,-98.9
8.4,-98.9
8.5,-98.8
8.5,-98.8
8.5,-98.8
8.6,-98.7
8.6,-98.7
8.7,-98.7
8.7,-98.7
8.7,-98.6
8.8,-98.6
8.8,-98.6
8.9,-98.5
8.9,-98.5
8.9,-98.5
9.0,-98.5
9.0,-98.4
9.1,-98.4
9.1,-98.4
9.1,-98.3
9.2,-98.3
9.2,-98.3
9.2,-98.3
9.3,-98.2
9.3,-98.2
9.4,-98.2
9.4,-98.1
9.4,-98.1
9.5,-98.1
9.5,-98.1
9.6,-98.0
9.6,-98.0
9.6,-98.0
9.7,-97.9
9.7,-97.9
9.7,-97.9
9.8,-97.9
9.8,-97.8
9.9,-97.8
9.9,-97.8
9.9,-97.7
10.0,-97.7
10.0,-97.7
10.1,-97.6
10.1,-97.6
10.1,-97.6
10.2,-97.6
10.2,-97.5
10.3,-97.5
10.3,-97.5
10.3,-97.4
10.4,-97.4
10.4,-97.4
10.5,-97.4
10.5,-97.3
10.5,-97.3
10.6,-97.3
10.6,-97.2
10.6,-97.2
10.7,-97.2
10.7,-97.2
10.8,-97.1
10.8,-97.1
10.8,-97.1
10.9,-97.0
10.9,-97.0
11.0,-97.0
11.0,-97.0
11.0,-96.9
11.1,-96.9
11.1,-96.9
11.2,-96.8
11.2,-96.8
11.2,-96.8
11.3,-96.7
11.3,-96.7
11.3,-96.7
11.4,-96.7
11.4,-96.6
11.5,-96.6
11.5,-96.6
11.5,-96.5
11.6,-96.5
11.6,-96.5
11.7,-96.5
11.7,-96.4
11.7,-96.4
11.8,-96.4
11.8,-96.3
11.9,-96.3
11.9,-96.3
11.9,-96.2
12.0,-96.2
12.0,-96.2
12.1,-96.2
12.1,-96.1
12.1,-96.1
12.2,-96.1
12.2,-96.0
12.2,-96.0
12.3,-96.0
12.3,-96.0
12.4,-95.9
12.4,-95.9
12.4,-95.9
12.5,-95.8
12.5,-95.8
12.6,-95.8
12.6,-95.7
12.6,-95.7
12.7,-95.7
12.7,-95.7
12.8,-95.6
12.8,-95.6
12.8,-95.6
12.9,-95.5
12.9,-95.5
12.9,-95.5
13.0,-95.5
13.0,-95.4
13.1,-95.4
13.1,-95.4
13.1,-95.3
13.2,-95.3
13.2,-95.3
13.3,-95.2
13.3,-95.2
13.3,-95.2
13.4,-95.2
13.4,-95.1
13.4,-95.1
13.5,-95.1
13.5,-95.0
13.6,-95.0
13.6,-95.0
13.6,-94.9
13.7,-94.9
13.7,-94.9
13.8,-94.9
13.8,-94.8
13.8,-94.8
13.9,-94.8
13.9,-94.7
14.0,-94.7
14.0,-94.7
14.0,-94.6
14.1,-94.6
14.1,-94.6
14.2,-94.6
14.2,-94.5
14.2,-94.5
14.3,-94.5
14.3,-94.4
14.3,-94.4
14.4,-94.4
14.4,-94.3
14.5,-94.3
14.5,-94.3
14.5,-94.3
14.6,-94.2
14.6,-94.2
14.7,-94.2
14.7,-94.1
14.7,-94.1
14.8,-94.1
14.8,-94.0
14.8,-94.0
14.9,-94.0
14.9,-94.0
15.0,-93.9
15.0,-93.9
15.0,-93.9
15.1,-93.8
15.1,-93.8
15.2,-93.8
15.2,-93.7
15.2,-93.7
15.3,-93.7
15.3,-93.6
15.4,-93.6
15.4,-93.6
15.4,-93.6
15.5,-93.5
15.5,-93.5
15.6,-93.5
15.6,-93.4
15.6,-93.4
15.7,-93.4
15.7,-93.3
15.8,-93.3
15.8,-93.3
15.8,-93.2
15.9,-93.2
15.9,-93.2
15.9,-93.2
16.0,-93.1
16.0,-93.1
16.1,-93.1
16.1,-93.0
16.1,-93.0
16.2,-93.0
16.2,-92.9
16.3,-92.9
16.3,-92.9
16.3,-92.8
16.4,-92.8
16.4,-92.8
16.4,-92.8
16.5,-92.7
16.5,-92.7
16.6,-92.7
16.6,-92.6
16.6,-92.6
16.7,-92.6
16.7,-92.5
16.8,-92.5
16.8,-92.5
16.8,-92.4
16.9,-92.4
16.9,-92.4
17.0,-92.3
17.0,-92.3
17.0,-92.3
17.1,-92.2
17.1,-92.2
17.1,-92.2
17.2,-92.2
17.2,-92.1
17.3,-92.1
17.3,-92.1
17.3,-92.0
17.4,-92.0
17.4,-92.0
17.5,-91.9
17.5,-91.9
17.5,-91.9
17.6,-91.8
17.6,-91.8
17.6,-91.8
17.7,-91.8
17.7,-91.7
17.8,-91.7
17.8,-91.7
17.8,-91.6
17.9,-91.6
17.9,-91.6
18.0,-91.5
18.0,-91.5
18.0,-91.5
18.1,-91.4
18.1,-91.4
18.1,-91.4
